,resource_state,name,distance,moving_time,elapsed_time,total_elevation_gain,type,sport_type,workout_type,id,start_date,start_date_local,timezone,utc_offset,location_city,location_state,location_country,achievement_count,kudos_count,comment_count,athlete_count,photo_count,trainer,commute,manual,private,visibility,flagged,gear_id,start_latlng,end_latlng,average_speed,max_speed,average_cadence,has_heartrate,average_heartrate,max_heartrate,heartrate_opt_out,display_hide_heartrate_option,elev_high,elev_low,upload_id,upload_id_str,external_id,from_accepted_tag,pr_count,total_photo_count,has_kudoed,athlete.id,athlete.resource_state,map.id,map.summary_polyline,map.resource_state,average_watts,kilojoules,device_watts
60,2,Night Walk,4313.1,2887,3284,76.5,Walk,Walk,,11922863617,2024-07-18T21:02:48Z,2024-07-18T22:02:48Z,(GMT+00:00) Europe/London,3600.0,,,,0,0,0,1,0,False,False,False,True,only_me,False,,"[55.95906229689717, -3.2119723688811064]","[55.95928609371185, -3.212565891444683]",1.494,3.682,70.1,False,,,False,False,78.2,20.5,12712937436.0,12712937436,83a6019b-c39c-4dab-a96d-fd0703e11fd8-activity.fit,False,0,0,False,32760347,1,a11922863617,ydptIznqRH]TkBBOD{BJo@JmBLg@BO?o@Es@A}@@ADACOIKGAAODC@UA[B]Z{@Hg@DgAFc@PIRE@C`@ORSF?BGZI?Ej@MHG@A\OTIVCLD?CHEf@e@ZI^[ZKZUDALDNCJIRIJI@CHC?AXI@Cl@WFAp@e@R]\YBc@PM@KCc@Oq@G{@CAAIE}ACACOCg@Ik@Be@J_@CEBi@Ko@Es@FOd@WD]P[?@RCFDHEBO?UQgCOy@A[?a@LKAIBIEK?KCE@MCG?OCCAQA??SA@Gk@AACUEAIi@AUCEAYCCCBCYDMBCd@JZK@KDE@KN]@KP[@SKi@Sq@AK@GJGJ@LMF_@HO`@YFSTO\GJSE_A?q@Go@?OBUCy@OcAKcAI[AQBMFBTVXVJI?GD?@CB@@CAB?CANAm@GFJISDBDF??M@JAI@ACHDb@CEBCE[SXAKCAG@ELQDEJG@?PABACA@E`@J\R`@DZHv@JR@F@f@B^@B@`ACFSDc@^I@KHAAIBELAAABUhBDlAEFGKCBG@M^?\MPGFEAKHACI?SBUTAFE@CJAGGBITGFSCCI?@ACEACGC@OOICE?a@n@ALM`@@rAJfA?JNn@@P@h@CFJh@Ah@DT@ZFFBr@XrBKz@K`@GHO?e@JIFE?o@b@Y@e@HEDEJEAG\CHQLIDCIGAYNWDYRI?KDMJMRWVBdAS`@?NV~BPlBF|@ABVrBBz@MF[XEHKHELUHIHKDMXK@[UUHSVE@KPE@ARKZGTI~@Gf@G~@ENExACL@hCGl@ItAGTEhAObA?PGZAVCP?TGJC`@GFGt@GNCVGJM`@OXKX,2,,,
61,2,Afternoon Ride,42920.5,8269,9698,275.0,Ride,Ride,,11921072228,2024-07-18T15:01:09Z,2024-07-18T16:01:09Z,(GMT+00:00) Europe/London,3600.0,,,,16,1,0,2,0,False,False,False,False,everyone,False,,"[55.959268072620034, -3.213228564709425]","[55.95922063104808, -3.2131164148449898]",5.191,11.41,,True,115.3,138.0,False,True,110.2,17.8,12711094262.0,12711094262,garmin_ping_355874497289,False,11,0,False,32760347,1,a11921072228,_pptI~zrR}@|YlBdVD}@_AqE@hAzBnXHl@r@z@?~CtGtq@`BzS`@fTSl@UBiAsCJhEWpBeE|Bq@MQ}@U~CBdEoFvFeDbFcB~DmAxJcH`[mIhc@eJzYgB~Q}CnDZ|IStIlA`PvApDv@fGBnCk@zCz@~M[~AeDlHYbBChCp@rFbFxUh@fJ?tEo@lGwDbD}BfH_C`Mg@fIx@tJhBdInCnIvCfQGRx@vCb@dHErEj@pEc@jHDzAZbDlArBcAlJyC|Ew@NqD{EyMkMyCwE}EuByBpBk@dB{@^_g@gg@eIlWIpIZlKqDKq@f@Ux@BlEr@nL_CtIeF~VWxDChImBnHqH~O}EjIe@JeAyCeB}@oAAyMjIeF~E}CzLiD~IqAbB_JrGmBxBqDvQuBrHiAtAuHzQgC~Am@~@i@xAC|@jBhCp@dEn@pPv@pDSlFTdNdCjYtEpIjFhCfI`IvAxEfBjO\dBlAlBL`AxCtE~EvLlAvQE|B~@zCh@lFAlBk@rDhEz^PhMs@rEBl@BaCz@sB@bDMZFTXmAf@SR_As@_[H{Od@{GpAyFr@{AfHgIxD}BrImC|JoFtTwGTg@QoEbC_AtP}@ri@zBjEyBxFsAd@hV\|DjAdEdCt@jLp`@xZtx@`H~PlBzHp@xRLAzHaDb@wAl@p@j@}BEhAjHdAh[^tHhAbTl@n@w@b@cDzAsAtNgFfAkAPkk@Et@Bc@z@G@[Z`Af@?pLkD`Fo@Zh@GhDNn@VFp@{AR?rCkGxA{AbUqAp@_A`B}GJyIf@yEjC_JtBoDzKyJlCO|@}A}@qEl@vBNCNQG}A~@o@MuAnAeIBuDY{E{A}f@wBkUa@s]ZuHnBkGjTqWbImMfCoFjB{MfFag@MoFqAuIa@mFa@uMRmIyCec@oDoW_BqSeA_T}G}m@aBu[l@_DdBqBtMuHhImG|A_DdAaEP_Lc@{ICoNeAeTmBkO?_^j@sGOoRmBiMaBiCmAcFKoCf@}La@kHgB}M}@oMXmL]uEuBeMaAeCMFJYsAcDcDsNoFiNwFuLcAoDSyA`@cIbAcGV}FDyDSwBsCwIoC_Q}E}NmBsJwCuI{KiOmMeJkI{Iq@CgEaEmEqAcDqD}BmEsAyD}DcPqFaRw@sEaB_FqF}T_AiAuBxAo@KOjA}D|CeC^{AnCgAp@Pc@o@nAIvPYnFH`Gu@[q@sB]ScByFaAaBcDzF_FzGc@NmDgNaEmJo@l@iArE_ObMk@tAe@`DSCq@oCeE_JwBiBg@E,2,70.3,581.4,False
62,2,Lunch Run,11005.7,3606,3674,46.0,Run,Run,,11909878369,2024-07-17T11:02:21Z,2024-07-17T12:02:21Z,(GMT+00:00) Europe/London,3600.0,,,,31,3,0,1,0,False,False,False,False,everyone,False,,"[55.959328170865774, -3.212717855349183]","[55.958846965804696, -3.2108290772885084]",3.052,6.466,83.0,True,158.1,187.0,False,True,61.6,21.0,12699504081.0,12699504081,garmin_ping_355569914778,False,5,0,False,32760347,1,a11909878369,sxptIzfrRkCjBIB_@AiAQ[m@_@oAAQAyAGmA@yAE{@?}ASoAC]@wBBi@Cy@]kCOg@GiA?cBHsCAu@I_ADq@RWNm@@_@Ew@DmBLqBd@_DD{@HS@KUYBi@K}@q@}BCY@o@TaAH_BU{AGs@FiATwAGFMy@Ui@Y_@GEIDUf@aArAQP_@j@u@|@_Av@k@XUF}@r@aAl@k@VaAVgAj@gAp@_Bd@k@DgBXc@Pc@f@c@VcA^e@JsAj@cABa@FcBt@_AVm@HsAl@c@JaCfAe@Dk@N}FfBg@@c@HKT?R\bBl@dE@TAR@^RdAd@jBRdADjANnAF`AVdALxBLnAFbCEb@?p@Bd@Pv@RbCN|@JhBB|@CfDPpCBhA?b@ElBJrABzCFdALvANhGNxC@n@LxACfAE`@D\?\\vCHfA@r@Db@FzA@hAb@xDHzB?tACTHlCJvAPjEDxBAz@N|@VfAE~AJhCPrB@tAHfAHjBHnANhFJn@T~BFnA?nADr@VzBXzCTnAbAjEt@hBhArBZd@d@d@T`@`@f@z@h@f@`@fC`AlBj@jAj@jAhA`FlDn@j@p@Jn@YVEFBz@|@zAdAj@j@`Ax@rArARZhB|ADFrB^vAdAfBLpANb@RvAT|DMzDiAd@KR@~@s@lBo@v@eAXk@d@m@Vy@LC`@a@HYPYx@EDIXUjAcBbAqBj@uAlBoDn@wB@c@Vu@l@sA`@sAR_Al@}@Xq@l@{B^k@r@kC\{@Ns@f@[n@?FOj@ELOn@[LA|@{@z@WpAm@|A[lAo@bA_@d@YRAIJECS@k@Mk@]Ug@i@o@_@y@W]k@o@kA{AQ]a@g@cAuCe@_ACMQwB@KNo@dAqCh@m@XuCL{@JYLy@F_ADiC?mAMmB]kBYw@g@eB[qAIg@Sq@[y@[@c@SeA?c@JKCoAFGFMBWIu@b@eAGq@]OSYg@CUk@uACe@Ky@@y@N{@Zm@TYj@Mb@g@HMHi@FO?_@K_AKQWqA@WBO@Cl@VFKB@Ba@GeACyAE[I][g@a@QU]o@i@IUIa@MgBESD_B?kAGgCLkBAKCKSU{@m@cCwB}@WUAWSi@O[Qq@UWSqBgAg@c@_@k@MMm@WUS?EMW,2,,,
63,2,Evening Ride,9068.6,1891,1891,27.0,Ride,Ride,10.0,11905254842,2024-07-16T19:52:59Z,2024-07-16T20:52:59Z,(GMT+00:00) Europe/London,3600.0,,,,4,0,0,1,0,False,False,False,True,only_me,False,,"[55.954662803560495, -3.1101646833121777]","[55.95914125442505, -3.2125333696603775]",4.796,9.524,,True,135.1,158.0,False,True,26.8,13.6,12694701886.0,12694701886,garmin_ping_355418995528,False,1,0,False,32760347,1,a11905254842,eyotIjz~QE^Wj@{BnHYl@YdASvAGjCGr@Kr@q@tB_@v@y@rAgBzBs@pASf@Mf@CTHb@CPQb@}AzCiApB{CdGcCdFoAxB_B|CeCvFoCzEcBtDgBlDO\u@pAkAvAi@p@cAhB_@v@e@lAaApEkA`Bk@`As@rAy@hBu@zBuAxDW`AEVCt@\bDAb@wBnKU`BW|CMlB]pDm@xFWjBA~@MxADPjChD|@xAVt@Al@ERKTE@]LyB@y@b@m@T]X{@jAq@nAo@fDg@tFMdC]pCIpAGzAUtCSjB?T`@fCDr@Ah@H~AHzG?dAi@hK?r@c@nIBhAAb@OZg@d@sAjBuBvFa@tAKd@WtAYhBEb@MtBk@fH?N@FJMBDKAWn@o@xCKV_@|AE`@LrAK~@Cf@Ix@GR_@l@q@~A]f@gAbAy@\]`@u@`Aa@hA]rBO~B\xCn@lDB`ABjBBr@H^BL\h@L\p@dCVpA~@dBb@lAt@`Bd@tAp@dCFl@Rx@NvAHZ?b@NlAV`BNnB^bCn@xDh@zFRhAZrBFlAZhBh@tBXzABHr@bAx@xADLFj@N`@lBtDz@pA`@bAh@|@h@lA|AnCbBnDXb@rAxCfBfDv@`B~@pCf@fAt@p@~@l@h@Jv@BFA|CqAdCyAjAa@nBkBn@cAVUlAs@hJaFA\@TJj@\lAHp@CZMbA?nAEXORkAp@ERBXPdAZjARx@^~BTbCJj@F`BPpBJvBXlBLnA`@fG^pCPxBNnAZpAFJpA~Ap@f@,2,49.4,93.4,False
64,2,Afternoon Ride,8945.2,1423,1547,20.0,Ride,Ride,,11903213683,2024-07-16T16:04:27Z,2024-07-16T17:04:27Z,(GMT+00:00) Europe/London,3600.0,,,,16,2,0,1,0,False,False,False,False,everyone,False,,"[55.95908174291253, -3.212519958615303]","[55.95513101667166, -3.111130865290761]",6.286,10.649,,True,113.4,141.0,False,True,40.8,21.2,12692613389.0,12692613389,garmin_ping_355374293765,False,16,0,False,32760347,1,a11903213683,}mptIjoqRwCuDYw@{@sIg@wH[{C?YU{BKcB?AGFDDYgCWeBgBeKAOFe@N]HI\GVMFGDYDiAPgA?o@Ek@]mBEKQOUAWJq@FmIpFyAjBw@x@sA`AeAj@{Bv@m@f@iAh@iANaAIMCoAo@s@eASc@Uu@a@oBu@sC{AaD{B{Fu@_BcAuBaBqCUi@sAeDk@mBe@y@[YGK{@yBuAuCk@uBk@yC]}BSkBc@}Be@kD[wA_AaIa@sCm@yC_ByF_AeCeBeFq@qD_@iAEg@Oq@Gu@Cw@e@yD]mBYwBG{@NeAf@oBVo@fAkBjBsA`AmAr@gAx@aCRuAB]A_@Hq@RsAZsAPoA@ADB@}@^}Ct@mJ`@oC~@sDl@yAh@aBdCqDTi@H_@@qBCc@?g@LeA?i@JeBDc@HyC^wF@{BK_M]_CCe@Bg@\sEJuCd@eEx@wI\yB^qAzA}Bf@c@f@QT?VBL?z@Ap@GLOZqA?WIY}@yA_BqBc@g@IEEDGIGQ?q@R_Ad@_D^aDZuDb@aHXuCdCcM@w@UoBCe@@e@Lw@Ja@jCoHrAsCbAgBrAkBFQd@{C`@yA^cAp@uAdAmBxAaBn@_A|BqErAyBbAkBfFcKjDmHjG{LdAoB`AqBd@oAj@aCJUrA{BnByCd@{@p@aBZcB\}Fb@gBTk@h@{B,2,78.4,111.6,False
65,2,Lunch Walk,4350.0,2225,2401,22.0,Walk,Walk,,11901291010,2024-07-16T11:35:31Z,2024-07-16T12:35:31Z,(GMT+00:00) Europe/London,3600.0,,,,0,0,0,1,0,False,False,False,True,only_me,False,,"[55.95900219865143, -3.2118618115782738]","[55.95927335321903, -3.2129318453371525]",1.955,3.313,64.5,True,97.6,124.0,False,True,51.2,34.6,12690631145.0,12690631145,garmin_ping_355327919046,False,0,0,False,32760347,1,a11901291010,suptIpdrRIJi@ZmBvAi@f@SZe@VYFMAGEM_@a@q@i@sAO{@FeACi@FeAA_BIk@B]UoBOg@CM?KCMBQZu@J{@@iAE{AWw@YeBGOIg@AUBm@D]Do@IiD?u@{@iBGEIBWM}AkCGMKo@]s@M]Q?SRK^OTQCcBrAoA~Aw@h@i@l@MFYDWVi@`A}AlA[d@GPYTSJIRa@b@{@jAa@XWXaBvAe@z@k@Tk@d@u@x@]Pe@HWPOVYPm@~@EFK@IR]Vc@j@?H`@EUU?UBQf@{@T[`@]HC^[d@SRq@N[ZON[^KHITED@XCN]RYd@SHMBK\[`@S`@[b@s@`@c@HOj@]v@}@l@_A^[LQh@O\_@\Wn@{@^YN[^c@HETj@FXPb@Lz@Gn@K\B`@R\b@VJLPj@Nr@Jb@b@jANj@?TId@MzAFf@p@lAr@n@l@tAZf@N`@Nf@Hf@?l@NrBBv@?l@Ch@DvCG`@m@x@_@\ULGBMCKUYP[\QDKEKJe@FFPAJGZCRLnALh@@XBLv@`@ZH^@b@PtAhAn@p@LTn@l@PTx@f@`@BTH^ZPg@h@i@?IBGHCZGt@?h@?LDrAD^ANGXAH@THl@FHCFc@,2,,,
66,2,Evening Ride,5400.0,1800,1800,0.0,Ride,Ride,10.0,11891807043,2024-07-14T17:45:47Z,2024-07-14T18:45:47Z,(GMT+00:00) Europe/London,3600.0,,,,0,0,0,1,0,False,False,True,True,only_me,False,,[],[],3.0,0.0,,False,,,False,False,,,,,,False,0,0,False,32760347,1,a11891807043,,2,,,
67,2,Afternoon Ride,2272.0,776,1079,54.2,Ride,Ride,10.0,11886274399,2024-07-14T13:10:28Z,2024-07-14T14:10:28Z,(GMT+00:00) Europe/London,3600.0,,,,1,0,0,1,0,False,False,False,True,only_me,False,,"[55.95910429023206, -3.2127525564283133]","[55.95582872629166, -3.190763471648097]",2.928,7.378,,False,,,False,False,74.8,20.5,12675061697.0,12675061697,8af09846-35db-4ed6-9d7a-f14999787920-activity.fit,False,0,0,False,32760347,1,a11886274399,_lptIzpqRU[aB_BgAoAU[Ys@YgBE{@_@qDY_FU_CKcCc@kDMiB@H@SDG|@c@REb@S`A[rAw@t@QTMTI~@k@pAg@NM`@Sd@MVM`@Cj@[REn@c@\GZQr@YTQLGTS^Mh@c@jAe@@@?AB?C@J@DI?_@QqAa@kDSiDO{ACC??Ck@@ODKPKLQ|Au@f@S?Mi@gDQgCWyAAWEIFcA,2,103.7,80.5,False
68,2,Night Walk,3500.0,3000,3000,0.0,Walk,Walk,,11885290737,2024-07-14T10:00:04Z,2024-07-14T11:00:04Z,(GMT+00:00) Europe/London,3600.0,,,,0,0,0,1,0,False,False,True,True,only_me,False,,[],[],1.167,0.0,,False,,,False,False,,,,,,False,0,0,False,32760347,1,a11885290737,,2,,,
69,2,Evening Walk,4700.0,2760,2760,0.0,Walk,Walk,,11881145700,2024-07-13T19:15:21Z,2024-07-13T20:15:21Z,(GMT+00:00) Europe/London,3600.0,,,,0,0,0,1,0,False,False,True,True,only_me,False,,[],[],1.703,0.0,,False,,,False,False,,,,,,False,0,0,False,32760347,1,a11881145700,,2,,,
70,2,Afternoon Ride,9315.7,3003,3996,111.2,Ride,Ride,10.0,11879752517,2024-07-13T16:07:45Z,2024-07-13T17:07:45Z,(GMT+00:00) Europe/London,3600.0,,,,2,0,0,1,0,False,False,False,True,only_me,False,,"[55.954614356160164, -3.110074996948242]","[55.95916824415326, -3.212687261402607]",3.102,10.036,,False,,,False,False,87.2,6.6,12668283089.0,12668283089,084ec578-cfdf-48af-bef1-6a50fe4112ef-activity.fit,False,1,0,False,32760347,1,a11879752517,kmotIf}~Q`@fA\r@Z~@VVRh@B??AFf@?b@E\yAzCsBjDm@lAc@v@a@dAs@xAgArBKZeBrDcAtCOh@s@zAm@tAOd@{A`DUt@KdAQjBCpAZjHFzBVhFXnDFpBp@vJNtCd@~GDlAFp@@tCHjAPbILfDFj@FrBP~@r@`H`@hFTjBLdBt@nQ@r@GjA@\DV@n@E~BCn@@pBDl@LtFF\@ZB@AICR@d@Jn@?j@IdCI|@G|CAzBQ~EShDQ|B?b@DtAb@zE`@`Bp@nDt@jBT\|@hB^hAx@lB|BbG`B~Et@tDt@nEjAtKRpAFdAJj@@xAFr@h@nEBf@VzALzABj@N~@Bl@HZDf@@ZEp@Nh@NTHV?LAXCHQHQA[DGDe@HYNQD[RYLGCMBSNEHC\DnBA`@GZGHGBi@RmA~@MXEd@IPEBOCO?EBOrBA`A@hBZrEAhBGdAAlAF|ACvAJ~A?v@H`B@hAAf@BbGEtA@A@@CSIfB?h@@FDBRAPMj@_ALYnAm@b@IXSJCHBFTGhBAtAI~@ClAHrD@lCH`FD~@H`AE?HTJjBf@~EJ|A@b@AZB^Nr@A^BPAR@HFFL@DENYNk@Fk@E_A?{AF}@@_ALiAHi@L[RUDCJAJGD@?IHDH?BIAIBMEK@IE[?MEEEKEAGIAI?I@@@A@CASFS?UG_@CGSqCNIBFAARG^QDK@WLI?UP@I@ADKHICC@GJGBM\M?CHIFC?KICDThCDbABZDHBf@A^H`@@PGh@GFCCGD[FWXKREN?h@Ox@Af@@nANxECTGRYVKV?HFH@CG?GHSFUCO?y@Zc@H[V[LWDg@Zc@PQNIPKIUJSGCG@DACMACABOVj@KT?NZ~BB`@A?DD?G@B?XIJGAEIEAOJIPKHQEUUGACE[NG?IHa@RW`@Q`@MP?DB?K\A\^lCR`DPbBFlALjA?JIVOBa@LeAj@UFIA_@Pm@NQRC?@MCC@BG?[^a@RU@eA`@]HAAAHOJK?ULWFy@`@g@Rq@d@ULc@FgA`@YRMPe@R{Aj@QJOBMJMB_@Ru@T_@Vy@XO@UHc@XcA`@OJ[JEHAZHfAFj@FtA`@vDFv@@v@bAhKDlAHr@ZjAZx@RLPDV\DAT\NLb@h@NDb@f@,2,74.0,222.4,False
71,2,Afternoon Ride,6024.7,1559,1640,19.3,Ride,Ride,10.0,11878533919,2024-07-13T14:27:37Z,2024-07-13T15:27:37Z,(GMT+00:00) Europe/London,3600.0,,,,0,0,0,1,0,False,False,False,True,only_me,False,,"[55.98023632541299, -3.1771390233188868]","[55.95569109544158, -3.112416649237275]",3.864,8.472,,False,,,False,False,17.4,6.5,12667020071.0,12667020071,29ceb0a2-05fd-433c-9591-a8cb76cbd596-activity.fit,False,0,0,False,32760347,1,a11878533919,wpttI|ukRbAfBRj@JLDALKNa@FALeBH]@k@@CAFDEB?@BGhAUhBSbA@B@AD@Uj@Bb@Zt@TVf@Tx@T`@TJBDCBI`A{I`@sFLoADcAHg@NsBNqALg@PiBFKLMHCLB\[v@c@x@o@HQNaAP}@t@aBb@m@dAs@\[T_@@E?@XY\q@l@{@`@eARm@f@}B?EIY?IJk@HaBNs@f@eBACFK?IF[ViE`@mDBy@DU@s@LkAn@kDLi@Vo@b@cBFQV]Vy@HKRQVe@n@{@^o@\U@mAGiAHo@Bc@?cBLuAH_@?o@Fo@R{CRkEI{DEeE?sAm@gEVqBDaALy@Di@Bg@Aa@@{@P}ALi@@[Jk@NaDJw@LeBVyAFINm@h@{Ad@_ANa@\i@TUP@\QZKZHHA|@I`@OXDDCFMJ}@?OCKYYKOmA_CIKQM_AkAAACBOUEUFe@n@{DHu@Bm@ZeCXkEXkCPgCLiAP}@B[TaA\}Bt@uCFk@M_BQmA@]Hm@h@iBv@wB`@yAj@uA`@y@Vm@pAaClAyADKbAsFh@}AtAiCt@eAPMN?b@aA^c@jBaEXa@Xy@PWXo@Ze@bAuBR[z@iBp@kALQd@iAT]l@sAfAuBz@}Af@gAh@s@FOHc@`@{@|DuHt@_Bf@w@Rk@HGb@yBJ_@nAsBPq@f@k@`BmCb@m@Ri@Ja@Lq@T_BD{BRmBNm@,2,42.4,66.1,False
72,2,Afternoon Ride,1921.3,447,523,0.0,Ride,Ride,10.0,11877960247,2024-07-13T13:43:05Z,2024-07-13T14:43:05Z,(GMT+00:00) Europe/London,3600.0,,,,0,0,0,1,0,False,False,False,True,only_me,False,,"[55.96574359573424, -3.176134033128619]","[55.980306984856725, -3.1778912991285324]",4.298,7.826,,False,,,False,False,19.9,8.9,12666428230.0,12666428230,07766a51-ce9d-47aa-8191-1311e47d6bbd-activity.fit,False,0,0,False,32760347,1,a11877960247,mdrtIz~jRYQKQi@c@GAOIe@a@a@Oe@[O][_@WSc@WOQI?[YSIM@i@i@WQQGWQUG]_@GE?QKEG?MPOb@iCpDMV_@~@a@b@{@xAkBnDMXKb@?Aq@pA_AnAo@jAYd@{@`C{AlCQTi@h@oA`A}@z@MNKDAA?@OCQBaATUBi@RwAd@Q?SHg@DaA`@G@MCUNE?EGIBKL[N{@DaA_@WW]QSQM[s@cAQk@e@gA,2,43.0,19.2,False
73,2,Afternoon Walk,4290.1,2626,2730,25.0,Walk,Walk,,11877861906,2024-07-13T12:43:40Z,2024-07-13T13:43:40Z,(GMT+00:00) Europe/London,3600.0,,,,0,0,0,1,0,False,False,False,True,only_me,False,,"[55.95852652564645, -3.2092459872365]","[55.965567072853446, -3.1763262301683426]",1.634,3.526,58.3,True,100.4,117.0,False,True,34.4,15.2,12666327082.0,12666327082,garmin_ping_354617712761,False,0,0,False,32760347,1,a11877861906,urptIpuqRER@j@IJSLCFUTG\A|@I??DKVK|@Oj@BPNLJBNADBAXCJWVKB@@YDWVS\o@VOZGDw@V]XSJBFO@_AGQOQY[q@GGMSAaAEk@Hg@?_@Ee@@oAIi@@a@K}@a@aBB[EaAJ{@@{@Ci@Ga@D{AMa@Gw@@o@Fc@Gm@?WCKAWFs@AcBOu@?o@J[PW?e@Ei@HoAAW@]Bi@BMBeA?cBCIE}@Pg@Je@LKBQFGBHB?J@BEM_@CMq@oAGg@CAE_@NmA@_@GsAGo@Ga@GoC?qAOILgAMc@Yk@E@GHO\a@`@Oj@MR{@t@[^U^_@PwAlAaARWRg@NIHWHc@r@s@b@k@Dk@Aa@EQ@c@SYIYM[Wa@q@Se@KKe@aAWmA_@y@AIa@eAg@}@U]W{@Wc@]y@GEYs@MQOe@m@cAOc@Nc@@KGa@EK@IF^RVVLJ@ZCHGV[HWZs@Ha@AGCKEAGYD[@]@DB?JKHY`@u@h@q@~@oBh@c@LSr@eBDa@Ng@V[d@}BPg@D[Nc@D]d@eAb@s@F_@Rc@@@PUb@}AP_@d@aAVUPYr@uAd@i@d@o@H]Vu@VWXcADGRMXu@Xc@Za@ROHQJc@LS^wAZs@BKV_@\{@H[^m@J_@b@eAFGHCBETCPKTUP]LQLu@DK?i@@SBCAIKWq@s@AAD@AMK?YYe@o@]a@wAiC[Wk@s@GGIAa@c@]g@_AkBuAiA_@UQEWU,2,,,
74,2,Lunch Walk,11031.2,9735,20086,177.7,Walk,Walk,,11870900649,2024-07-12T10:08:20Z,2024-07-12T11:08:20Z,(GMT+00:00) Europe/London,3600.0,,,,0,0,0,1,0,False,False,False,True,only_me,False,,"[55.95918961800635, -3.2128237187862396]","[55.959198754280806, -3.2127095572650433]",1.133,4.953,63.9,False,,,False,False,109.9,20.5,12659114731.0,12659114731,f3cd53b0-5f10-4836-8cb1-4fcc8e804655-activity.fit,False,0,0,False,32760347,1,a11870900649,igptIxrqR|@cBBkAx@sDV{AC}@^yBSmDFaBNuBZyAbCaBdB{@l@AYCrG_Cp@u@rAe@f@o@?i@\MA_A[{AEqDe@}BAy@NB?MWCWg@FGM?B{AC}@[w@{@qJt@}@tAo@@}@cAeHZu@`A_@Rw@z@IPjBV^Xa@pH}BLa@ZN`@QVo@a@uCAcAM@\eA?aANQCYETF_Af@]h@B@UH]D`@BtCPb@@vB\hDIRVxA@vAZdBEf@JEKCT|@IpAr@vETZDd@NBh@~FIlBHrBLNUy@?u@]URoBNWUmCFGEPGU?w@K?iAmGf@dDBAWmA@m@EXKk@WNn@UiBl@L`@@e@W]b@FETSILH@^TPO|@YeDRrAA]VKA[c@OWrARb@FWRIq@NBe@QAf@MQc@@XEUTVUNKUp@t@ABFa@IQ@b@NG?}@OrAOoAJw@DdA@e@QDTl@C|@?s@c@K^GFSBZPCHZTML_AGJCa@\wB`@HV[r@AHXe@|BPdAM?Bf@Vz@HGP|@NX\VVQLVH[JMCLPDBP^y@@TKOp@UCQEANVKIk@r@@a@EZFS?VGBN_@Ud@DFIILa@ULRDPYa@d@f@i@NCBDa@Lf@S?CHIADm@RELNMGHK\AGD]HBK`@EQNQWVR?KMDPKVOSAKL?EODTDOQPRNMU}@X_@OLy@IAA`@KSMHg@wAQSGcCTyBGg@UCeBx@GuBoAqCD_@UmBNm@YyA?oB]y@@GHGEk@j@nCCnARlALpEPf@AQLIMF[iAM{DQeADw@K{@ZKw@ZJMYkDEa@EFGSHAI@Nn@Ia@DZTSIuATc@R\QAJB@AGCJ?KAJACYCb@U@Sw@DQ_@_FKMCiBSSNKCk@e@GXHYw@`@DCB?A[EHGMK@c@JCUe@LJ@[[u@@qAOK^Kg@e@f@`@SLLn@Sl@iAdA]nAMKF~@Sz@J~@DzFEr@OHJtCXz@IzBDn@`@l@Ll@GhBTl@DrB}@~@y@Am@r@_A?mBz@@r@e@lBj@`CMZ{@e@mAh@[m@s@jAs@^GvDLxBv@zHS`BqCnAW@De@i@pA_EnAYfAL`C^fDJRT|EaAx@}A^_CjBwANqBlA]rAK`BAxDJ|@pAfDnAr@Br@k@zEOTj@rA]AEeASfASF,2,,,
75,2,Lunch Ride,4500.0,1080,1080,0.0,Ride,Ride,10.0,11861095593,2024-07-11T10:55:20Z,2024-07-11T11:55:20Z,(GMT+00:00) Europe/London,3600.0,,,,0,0,0,1,0,False,False,True,True,only_me,False,,[],[],4.167,0.0,,False,,,False,False,,,,,,False,0,0,False,32760347,1,a11861095593,,2,,,
